level_0,index,county,cases,latitude,longitude
1560,1560,"Ohio, Fulton",3,41.604581700000004,-84.11410479999998
1561,1561,"Ohio, Gallia",4,43.56256105,4.0659619584986775
1562,1562,"Ohio, Geauga",35,41.476824900000004,-81.1850459
1563,1563,"Ohio, Greene",9,39.6908207,-83.9175037
1564,1564,"Ohio, Guernsey",1,40.0802222,-81.4859433
1565,1565,"Ohio, Hamilton",220,39.2085354,-84.55018740000001
1566,1566,"Ohio, Hancock",9,40.9939911,-83.6587588
1567,1567,"Ohio, Hardin",1,40.6880457,-83.68353370000001
1568,1568,"Ohio, Highland",4,39.1802516,-83.6304344
1569,1569,"Ohio, Holmes",1,40.58401170000001,-81.93040450000002
1570,1570,"Ohio, Huron",5,41.1305303,-82.591828
1571,1571,"Ohio, Jefferson",14,40.3792938,-80.7847619
1572,1572,"Ohio, Knox",6,40.4467896,-82.4056302
1573,1573,"Ohio, Lake",66,43.8873121,-85.7824304
1574,1574,"Ohio, Lawrence",4,38.6065461,-82.5702511
1575,1575,"Ohio, Licking",41,40.131804100000004,-82.46278559999998
1576,1576,"Ohio, Logan",3,40.4430521,-83.7414465
1577,1577,"Ohio, Lorain",95,41.2633554,-82.17347459999998
1578,1578,"Ohio, Lucas",233,41.6508446,-83.621321
1579,1579,"Ohio, Madison",12,39.8868227,-83.3937233
1580,1580,"Ohio, Mahoning",203,40.983013299999996,-80.78264159999998
1581,1581,"Ohio, Marion",11,40.5885271,-83.18952490000002
1582,1582,"Ohio, Medina",72,41.1000764,-81.9382517
1583,1583,"Ohio, Mercer",6,40.43678660000001,-84.6109122
1584,1584,"Ohio, Miami",64,40.058025799999996,-84.2236524
1585,1585,"Ohio, Montgomery",57,39.6837328,-84.2854817
1586,1586,"Ohio, Morrow",1,40.45743579999999,-82.7771661
1587,1587,"Ohio, Muskingum",3,40.006416200000004,-81.9984697
1588,1588,"Ohio, Ottawa",5,41.5421375,-83.213342
1589,1589,"Ohio, Perry",2,39.6370289,-82.2044367
1590,1590,"Ohio, Pickaway",13,39.67253270000001,-83.0373284
1591,1591,"Ohio, Pike",1,40.225356899999994,-82.6881395
1592,1592,"Ohio, Portage",65,41.1496775,-81.2082
1593,1593,"Ohio, Preble",3,39.8125011,-84.6411162
1594,1594,"Ohio, Richland",10,40.776322,-82.5302254
1595,1595,"Ohio, Ross",4,39.345550700000004,-83.077359
1596,1596,"Ohio, Sandusky",5,41.295156299999995,-83.15554379999998
1597,1597,"Ohio, Seneca",4,41.134370200000006,-83.1194199
1598,1598,"Ohio, Shelby",7,40.3491604,-84.1593008
1599,1599,"Ohio, Stark",79,40.7214654,-81.4399734
1600,1600,"Ohio, Summit",165,41.1457902,-81.5333603
1601,1601,"Ohio, Trumbull",72,41.3068487,-80.7661017
1602,1602,"Ohio, Tuscarawas",17,40.375946899999995,-81.464888
1603,1603,"Ohio, Union",5,40.32559370000001,-83.36768590000001
1604,1604,"Ohio, Van Wert",2,40.8014651,-84.600988
1605,1605,"Ohio, Warren",31,39.420397799999996,-84.180897
1606,1606,"Ohio, Washington",4,39.4782641,-81.54889449999997
1607,1607,"Ohio, Wayne",18,40.8615819,-81.90346170000002
1608,1608,"Ohio, Williams",1,41.5018224,-84.59237850000002
1609,1609,"Ohio, Wood",20,41.27766610000001,-83.6643025
1610,1610,"Ohio, Wyandot",2,40.865471,-83.28105390000002
1611,1611,"Oklahoma, Adair",14,35.8783136,-94.6567402
1612,1612,"Oklahoma, Atoka",1,34.328494799999994,-96.017838
1613,1613,"Oklahoma, Beckham",1,35.2496723,-99.69460790000001
1614,1614,"Oklahoma, Bryan",3,33.95386,-96.3154827
1615,1615,"Oklahoma, Caddo",2,35.131316999999996,-98.37979490000001
1616,1616,"Oklahoma, Canadian",29,35.5438102,-98.0031532
1617,1617,"Oklahoma, Carter",1,34.2330314,-97.2789479
1618,1618,"Oklahoma, Cherokee",7,35.9158661,-94.9950063
1619,1619,"Oklahoma, Choctaw",1,34.0246234,-95.52055
1620,1620,"Oklahoma, Cleveland",130,35.2301869,-97.31091509999999
1621,1621,"Oklahoma, Comanche",33,34.6557505,-98.4485103
1622,1622,"Oklahoma, Cotton",4,34.2907874,-98.3750699
1623,1623,"Oklahoma, Craig",2,36.7594037,-95.2053495
1624,1624,"Oklahoma, Creek",39,34.9550817,-97.2684063
1625,1625,"Oklahoma, Custer",5,35.62860629999999,-99.0092034
1626,1626,"Oklahoma, Delaware",11,36.4118421,-94.8069453
1627,1627,"Oklahoma, Garfield",5,36.37354860000001,-97.7845975
1628,1628,"Oklahoma, Garvin",8,34.725896399999996,-97.3522579
1629,1629,"Oklahoma, Grady",5,35.0507761,-97.88492509999999
1630,1630,"Oklahoma, Grant",1,36.78888170000001,-97.78249140000001
1631,1631,"Oklahoma, Greer",5,34.9326334,-99.54358559999999
1632,1632,"Oklahoma, Jackson",4,34.5976018,-99.4370196
1633,1633,"Oklahoma, Kay",25,36.83844620000001,-97.15716259999999
1634,1634,"Oklahoma, Kingfisher",3,35.94719310000001,-97.9641244
1635,1635,"Oklahoma, Kiowa",1,34.942506200000004,-99.019906
1636,1636,"Oklahoma, Latimer",2,34.8759191,-95.2482652
1637,1637,"Oklahoma, Le Flore",1,34.8782244,-94.6852153
1638,1638,"Oklahoma, Lincoln",7,35.696146399999996,-96.8898429
1639,1639,"Oklahoma, Logan",5,35.88794929999999,-97.46219350000001
1640,1640,"Oklahoma, Love",2,33.98529979999999,-97.25269920000001
1641,1641,"Oklahoma, Major",1,36.2860458,-98.4995602
1642,1642,"Oklahoma, Mayes",5,36.30476760000001,-95.23557220000001
1643,1643,"Oklahoma, McClain",11,34.97569910000001,-97.481167
1644,1644,"Oklahoma, McCurtain",1,34.1450295,-94.7802324
1645,1645,"Oklahoma, Muskogee",16,35.6630196,-95.39277059999999
1646,1646,"Oklahoma, Noble",5,36.4129621,-97.2681939
1647,1647,"Oklahoma, Nowata",7,36.7798848,-95.62261840000001
1648,1648,"Oklahoma, Oklahoma",237,35.5533328,-97.4367741
1649,1649,"Oklahoma, Okmulgee",7,35.66770779999999,-95.9690122
1650,1650,"Oklahoma, Osage",22,36.6189659,-96.401338
1651,1651,"Oklahoma, Ottawa",8,36.8223646,-94.81860909999999
1652,1652,"Oklahoma, Pawnee",16,36.3151645,-96.7200995
1653,1653,"Oklahoma, Payne",18,36.072152700000004,-96.9456522
1654,1654,"Oklahoma, Pittsburg",2,34.927554,-95.76399659999998
1655,1655,"Oklahoma, Pontotoc",7,34.707330999999996,-96.6814853
1656,1656,"Oklahoma, Pottawatomie",11,35.17836370000001,-96.969909
1657,1657,"Oklahoma, Rogers",10,36.3781607,-95.61908890000001
1658,1658,"Oklahoma, Seminole",1,35.1705939,-96.62634870000001
1659,1659,"Oklahoma, Sequoyah",4,35.50358629999999,-94.7360577
1660,1660,"Oklahoma, Stephens",8,34.4858287,-97.86360450000001
1661,1661,"Oklahoma, Texas",1,36.7390314,-101.4953594
1662,1662,"Oklahoma, Tulsa",175,36.1556805,-95.9929113
1663,1663,"Oklahoma, Wagoner",30,35.95422160000001,-95.5636238
1664,1664,"Oklahoma, Washington",28,36.6930592,-95.9078261
1665,1665,"Oklahoma, Washita",1,35.2917033,-98.9966972
1666,1666,"Oklahoma, Woodward",1,36.374499,-99.2455382
1667,1667,"Oregon, Benton",17,42.474695000000004,-121.38318799999999
1668,1668,"Oregon, Clackamas",66,45.41038870000001,-122.56606629999999
1669,1669,"Oregon, Clatsop",4,42.476620000000004,-121.39366000000001
1670,1670,"Oregon, Columbia",1,44.044979100000006,-123.0679787
1671,1671,"Oregon, Crook",1,44.1460291,-120.3839476
1672,1672,"Oregon, Deschutes",36,44.1569232,-121.2586995
1673,1673,"Oregon, Douglas",9,45.508621500000004,-122.67439184469237
1674,1674,"Oregon, Grant",1,45.6823463,-120.78645060000001
1675,1675,"Oregon, Hood River",3,45.70531010000001,-121.52179270000002
1676,1676,"Oregon, Jackson",27,35.3307547,-83.2085786
1677,1677,"Oregon, Josephine",12,42.35543679999999,-123.56027069999999
1678,1678,"Oregon, Klamath",13,43.896382,-121.442783
1679,1679,"Oregon, Lane",21,43.9792797,-120.737257
1680,1680,"Oregon, Lincoln",4,42.1087496,-122.40307759999999
1681,1681,"Oregon, Linn",37,44.3093094,-120.84896965317915
1682,1682,"Oregon, Malheur",2,43.1023481,-117.6916892
1683,1683,"Oregon, Marion",178,44.7486725,-122.9341855546875
1684,1684,"Oregon, Morrow",2,45.360901,-119.6052459
1685,1685,"Oregon, Multnomah",175,45.466150799999994,-122.71278649999999
1686,1686,"Oregon, Polk",20,44.879673,-123.4599594
1687,1687,"Oregon, Tillamook",3,45.455921000000004,-123.844429
1688,1688,"Oregon, Umatilla",5,45.9173549,-119.3425179
1689,1689,"Oregon, Union",3,45.2095159,-117.86536909999998
1690,1690,"Oregon, Wallowa",1,45.5700002,-117.5277377
1691,1691,"Oregon, Wasco",7,45.5917107,-120.6981554
1692,1692,"Oregon, Washington",228,14.2775226,120.9679402
1693,1693,"Oregon, Yamhill",23,45.341503700000004,-123.1873291
1694,1694,"Pennsylvania, Adams",19,39.8708972,-77.2395963
1695,1695,"Pennsylvania, Allegheny",476,40.459720399999995,-79.9760405
1696,1696,"Pennsylvania, Armstrong",11,40.7876239,-79.46898320000003
1697,1697,"Pennsylvania, Beaver",65,40.6916624,-80.3709999
1698,1698,"Pennsylvania, Bedford",3,40.0271453,-78.52374470000002
1699,1699,"Pennsylvania, Berks",201,39.978534700000004,-75.13355379999999
1700,1700,"Pennsylvania, Blair",6,40.487074799999995,-78.36823290000002
1701,1701,"Pennsylvania, Bradford",9,41.7746685,-76.52646130000002
1702,1702,"Pennsylvania, Bucks",446,40.345166799999994,-75.1263909
1703,1703,"Pennsylvania, Butler",75,40.8610205,-79.89522509999998
1704,1704,"Pennsylvania, Cambria",4,40.4843583,-78.718852
1705,1705,"Pennsylvania, Cameron",1,41.4586993,-78.1931833
1706,1706,"Pennsylvania, Carbon",34,40.8908468,-75.7212917
1707,1707,"Pennsylvania, Centre",32,40.9699889,-77.72788309999999
1708,1708,"Pennsylvania, Chester",226,39.9829308,-75.7652424
1709,1709,"Pennsylvania, Clarion",4,41.1818771,-79.42916899999999
1710,1710,"Pennsylvania, Clearfield",5,40.9908706,-78.4457422
1711,1711,"Pennsylvania, Clinton",1,41.2711458,-77.6984481
1712,1712,"Pennsylvania, Columbia",15,41.038918599999995,-76.4191791
1713,1713,"Pennsylvania, Crawford",5,41.6951179,-80.14289670000002
1714,1714,"Pennsylvania, Cumberland",45,40.154158100000004,-77.2803933
1715,1715,"Pennsylvania, Dauphin",79,40.398036,-76.81151679999998
1716,1716,"Pennsylvania, Delaware",542,39.91941170000001,-75.40016390000002
1717,1717,"Pennsylvania, Erie",17,42.12947120000001,-80.0852695
1718,1718,"Pennsylvania, Fayette",20,39.8222992,-79.918944
1719,1719,"Pennsylvania, Forest",1,40.9699889,-77.72788309999999
1720,1720,"Pennsylvania, Franklin",26,39.9259345,-77.7485516
1721,1721,"Pennsylvania, Greene",11,39.8513322,-80.24663840000002
1722,1722,"Pennsylvania, Huntingdon",3,40.344633200000004,-78.0281185
1723,1723,"Pennsylvania, Indiana",7,40.6424116,-79.1262839
1724,1724,"Pennsylvania, Juniata",5,40.536802200000004,-77.43005649999998
1725,1725,"Pennsylvania, Lackawanna",119,41.440608399999995,-75.6260271
1726,1726,"Pennsylvania, Lancaster",232,40.08067,-76.2411283
1727,1727,"Pennsylvania, Lawrence",19,41.001415,-80.350071
1728,1728,"Pennsylvania, Lebanon",54,40.375713,-76.4626118
1729,1729,"Pennsylvania, Lehigh",584,40.6096215,-75.6048728
1730,1730,"Pennsylvania, Luzerne",484,41.174963500000004,-75.9695233
1731,1731,"Pennsylvania, Lycoming",8,41.347268799999995,-77.0220348
1732,1732,"Pennsylvania, McKean",1,41.80197370000001,-78.5769879
1733,1733,"Pennsylvania, Mercer",10,41.3334542,-80.3014412
1734,1734,"Pennsylvania, Mifflin",2,40.6099183,-77.62150849999998
1735,1735,"Pennsylvania, Monroe",397,41.040042299999996,-75.3249475
1736,1736,"Pennsylvania, Montgomery",875,41.1703592,-76.87690759999998
1737,1737,"Pennsylvania, Montour",16,41.0289528,-76.6615816
1738,1738,"Pennsylvania, Northampton",466,40.74513560000001,-75.3289302
1739,1739,"Pennsylvania, Northumberland",8,40.8488473,-76.69437409999998
1740,1740,"Pennsylvania, Perry",4,40.3966461,-77.2890283
1741,1741,"Pennsylvania, Philadelphia",2284,39.9527237,-75.16352619999998
1742,1742,"Pennsylvania, Pike",83,40.9699889,-77.72788309999999
1743,1743,"Pennsylvania, Potter",2,41.7302743,-77.90222920000002
1744,1744,"Pennsylvania, Schuylkill",63,40.6936632,-76.22779709999998
1745,1745,"Pennsylvania, Snyder",4,40.76153950000001,-77.09095359999998
1746,1746,"Pennsylvania, Somerset",3,39.99800220000001,-79.04155279999998
1747,1747,"Pennsylvania, Susquehanna",4,41.8218729,-75.8170767
1748,1748,"Pennsylvania, Tioga",3,41.7741691,-77.25425600000001
1749,1749,"Pennsylvania, Union",4,40.97454929999999,-77.0785945
1750,1750,"Pennsylvania, Unknown",0,39.7424537,-75.8645144
1751,1751,"Pennsylvania, Venango",3,41.3996112,-79.7709417
1752,1752,"Pennsylvania, Warren",1,41.8119602,-79.2654452
1753,1753,"Pennsylvania, Washington",40,40.19437979999999,-80.2541251
1754,1754,"Pennsylvania, Wayne",23,41.6264414,-75.3045103
1755,1755,"Pennsylvania, Westmoreland",110,40.2930159,-79.4873204
1756,1756,"Pennsylvania, York",102,39.962398,-76.72739200000002
1757,1757,"Puerto Rico, Unknown",378,18.3913471,-66.8904788
1758,1758,"Rhode Island, Bristol",21,41.70340820000001,-71.2844401
1759,1759,"Rhode Island, Kent",59,41.672291200000004,-71.602762
1760,1760,"Rhode Island, Newport",33,41.48998270000001,-71.3137707
1761,1761,"Rhode Island, Providence",418,41.8239891,-71.4128343
1762,1762,"Rhode Island, Unknown",159,41.4769259,-71.5200774
1763,1763,"Rhode Island, Washington",34,41.463239,-71.7039673
1764,1764,"South Carolina, Abbeville",6,34.2264946,-82.43640359999998
1765,1765,"South Carolina, Aiken",22,33.5723191,-81.61820859999997
1766,1766,"South Carolina, Allendale",1,32.963500599999996,-81.3400056
1767,1767,"South Carolina, Anderson",62,34.525833500000005,-82.652962
1768,1768,"South Carolina, Bamberg",5,33.213015399999996,-81.0166235
1769,1769,"South Carolina, Barnwell",2,33.264100899999995,-81.41908079999997
1770,1770,"South Carolina, Beaufort",131,32.431581300000005,-80.6698286
1771,1771,"South Carolina, Berkeley",42,33.1595951,-79.90704609999997
1772,1772,"South Carolina, Calhoun",3,33.6567769,-80.7603948
1773,1773,"South Carolina, Charleston",247,32.7876012,-79.9402728
1774,1774,"South Carolina, Cherokee",1,35.0372626,-81.6480755
1775,1775,"South Carolina, Chester",7,34.6859896,-81.15450729999998
1776,1776,"South Carolina, Chesterfield",10,34.6500578,-80.1417843
1777,1777,"South Carolina, Clarendon",34,33.665346299999996,-80.2277002
1778,1778,"South Carolina, Colleton",6,32.862072600000005,-80.677114
1779,1779,"South Carolina, Darlington",15,34.360933100000004,-79.94385720000002
1780,1780,"South Carolina, Dillon",1,34.4014089,-79.3864339
1781,1781,"South Carolina, Dorchester",36,33.0756291,-80.34311329999998
1782,1782,"South Carolina, Edgefield",5,33.7635851,-81.9759066
1783,1783,"South Carolina, Fairfield",8,34.4091797,-81.1131228
1784,1784,"South Carolina, Florence",29,34.198443499999996,-79.7671658
1785,1785,"South Carolina, Georgetown",16,33.4392245,-79.3343041
1786,1786,"South Carolina, Greenville",174,34.851354,-82.3984882
1787,1787,"South Carolina, Greenwood",9,34.1489805,-82.112882
1788,1788,"South Carolina, Hampton",1,32.786178899999996,-81.1237271
1789,1789,"South Carolina, Horry",51,33.92045039999999,-78.9578973
1790,1790,"South Carolina, Jasper",8,32.4048602,-81.04147259999998
1791,1791,"South Carolina, Kershaw",136,34.3334398,-80.5669895
1792,1792,"South Carolina, Lancaster",31,34.662806700000004,-80.700546
1793,1793,"South Carolina, Laurens",6,34.4646451,-81.9944042
1794,1794,"South Carolina, Lee",13,34.1619217,-80.2539608
1795,1795,"South Carolina, Lexington",78,33.898684100000004,-81.275054
1796,1796,"South Carolina, Marion",2,34.0572007,-79.3987578
1797,1797,"South Carolina, Marlboro",3,34.5810346,-79.67420329999999
1798,1798,"South Carolina, McCormick",1,33.8795325,-82.2797719
1799,1799,"South Carolina, Newberry",5,34.326687899999996,-81.58300859999999
1800,1800,"South Carolina, Oconee",5,34.7622221,-83.1099645
1801,1801,"South Carolina, Orangeburg",25,33.4918203,-80.8556476
1802,1802,"South Carolina, Pickens",17,34.8882592,-82.7193824
1803,1803,"South Carolina, Richland",224,34.0190006,-80.9176832
1804,1804,"South Carolina, Saluda",2,34.0015232,-81.7720522
1805,1805,"South Carolina, Spartanburg",60,34.949800700000004,-81.9320157
1806,1806,"South Carolina, Sumter",75,33.8998826,-80.3237032
1807,1807,"South Carolina, Union",6,34.6941696,-81.642794
1808,1808,"South Carolina, Williamsburg",6,33.6442699,-79.7442135
1809,1809,"South Carolina, York",73,34.9603293,-81.16554079999997
1810,1810,"South Dakota, Aurora",1,43.6963371,-98.57224609999999
1811,1811,"South Dakota, Beadle",21,44.4157764,-98.2751583
1812,1812,"South Dakota, Bon Homme",1,43.0067408,-97.8721324
1813,1813,"South Dakota, Brookings",2,44.3763598,-96.7925213
1814,1814,"South Dakota, Brown",7,45.5832968,-98.3674786
1815,1815,"South Dakota, Charles Mix",1,43.22578710000001,-98.6162758
1816,1816,"South Dakota, Clark",1,44.8684319,-97.7431382
1817,1817,"South Dakota, Clay",3,42.9190617,-96.9712933
1818,1818,"South Dakota, Codington",8,44.9695646,-97.19765129999999
1819,1819,"South Dakota, Davison",3,43.6660467,-98.1383168
1820,1820,"South Dakota, Deuel",1,44.755435299999995,-96.67155100000001
1821,1821,"South Dakota, Fall River",1,43.2264954,-103.5791473
1822,1822,"South Dakota, Faulk",1,45.0743643,-99.17397779999999
1823,1823,"South Dakota, Hamlin",1,44.6754502,-97.20058159999999
1824,1824,"South Dakota, Hughes",3,44.4047339,-99.946102
1825,1825,"South Dakota, Hutchinson",2,43.327141299999994,-97.7396791
1826,1826,"South Dakota, Lake",1,44.6471761,-100.348761
1827,1827,"South Dakota, Lawrence",9,44.3501591,-103.8248538
1828,1828,"South Dakota, Lincoln",19,43.2724187,-96.7387762
1829,1829,"South Dakota, Lyman",1,43.9176386,-99.85816379999999
1830,1830,"South Dakota, Marshall",1,45.7619018,-97.6300108
1831,1831,"South Dakota, McCook",2,43.6719795,-97.37153
1832,1832,"South Dakota, Meade",1,44.5263375,-102.6463435
1833,1833,"South Dakota, Minnehaha",68,43.6680284,-96.78376259999999
1834,1834,"South Dakota, Pennington",6,43.99557460000001,-102.7854668
1835,1835,"South Dakota, Roberts",3,45.6000291,-97.00002380000001
1836,1836,"South Dakota, Spink",1,44.9438314,-98.3730958
1837,1837,"South Dakota, Todd",1,43.184924,-100.7438395
1838,1838,"South Dakota, Turner",3,43.325637799999996,-97.136978
1839,1839,"South Dakota, Union",3,42.8717888,-96.6772947
1840,1840,"South Dakota, Yankton",11,42.8712938,-97.39670109999999
1841,1841,"Tennessee, Anderson",10,36.10632260000001,-84.1849939
1842,1842,"Tennessee, Bedford",6,35.5099479,-86.4507189
1843,1843,"Tennessee, Benton",4,35.1742411,-84.6535468
1844,1844,"Tennessee, Bledsoe",2,35.5943104,-85.2104415
1845,1845,"Tennessee, Blount",33,35.6719722,-83.93144649999998
1846,1846,"Tennessee, Bradley",21,35.1694469,-84.855938
1847,1847,"Tennessee, Campbell",4,36.3865389,-84.13516170000003
1848,1848,"Tennessee, Cannon",4,35.80441589999999,-86.05120749999998
1849,1849,"Tennessee, Carroll",6,35.7184028,-88.8200586
1850,1850,"Tennessee, Carter",3,36.2840805,-82.1194772
1851,1851,"Tennessee, Cheatham",11,36.2444954,-87.09678570000001
1852,1852,"Tennessee, Chester",5,35.4265564,-88.6009817
1853,1853,"Tennessee, Claiborne",2,36.46731610000001,-83.6786377
1854,1854,"Tennessee, Clay",1,36.5125924,-85.53230620000002
1855,1855,"Tennessee, Cocke",1,35.9467093,-83.103978
1856,1856,"Tennessee, Coffee",3,35.4906115,-86.069633
1857,1857,"Tennessee, Cumberland",22,35.953804999999996,-84.9748195
1858,1858,"Tennessee, Davidson",808,36.189724,-86.7857862
1859,1859,"Tennessee, DeKalb",5,35.9804643,-85.83965
1860,1860,"Tennessee, Dickson",21,36.1459327,-87.34805920000002
1861,1861,"Tennessee, Dyer",5,36.0526084,-89.4171552
1862,1862,"Tennessee, Fayette",17,35.1739357,-89.41754159999998
1863,1863,"Tennessee, Fentress",1,36.363997499999996,-84.93034109999998
1864,1864,"Tennessee, Franklin",12,35.925193,-86.8689365
1865,1865,"Tennessee, Gibson",7,35.97456920000001,-88.93272900000002
1866,1866,"Tennessee, Giles",3,35.217828499999996,-87.0296239
1867,1867,"Tennessee, Grainger",3,36.2810821,-83.51070179999998
1868,1868,"Tennessee, Greene",16,36.169844299999994,-82.87663559999999
1869,1869,"Tennessee, Grundy",11,35.36978939999999,-85.7106606
1870,1870,"Tennessee, Hamblen",3,36.2068067,-83.267995
1871,1871,"Tennessee, Hamilton",67,35.1755638,-85.1940792
1872,1872,"Tennessee, Hardeman",5,35.1743058,-88.9963359
1873,1873,"Tennessee, Hardin",2,35.1946569,-88.1857563
1874,1874,"Tennessee, Hawkins",8,36.429878,-82.95688990000002
1875,1875,"Tennessee, Haywood",2,35.5675653,-89.287824
1876,1876,"Tennessee, Henry",4,36.20394879999999,-88.4197705
1877,1877,"Tennessee, Hickman",1,35.794948,-87.46461629999996
1878,1878,"Tennessee, Houston",1,36.269616299999996,-87.74065709999998
1879,1879,"Tennessee, Humphreys",3,36.018558,-87.7721645
1880,1880,"Tennessee, Jackson",3,35.6144446,-88.8177418
1881,1881,"Tennessee, Jefferson",6,36.04094600000001,-83.4596349
1882,1882,"Tennessee, Johnson",2,36.443003999999995,-81.8434683
1883,1883,"Tennessee, Knox",98,35.98599979999999,-83.9375598
1884,1884,"Tennessee, Lauderdale",2,35.75797929999999,-89.61750550000002
1885,1885,"Tennessee, Lawrence",3,35.6486823,-88.79061309999999
1886,1886,"Tennessee, Lewis",2,35.52914970000001,-87.4950257
1887,1887,"Tennessee, Lincoln",4,35.171102399999995,-86.5783704
1888,1888,"Tennessee, Loudon",12,35.7490023,-84.320293
1889,1889,"Tennessee, Macon",7,36.52379060000001,-86.0130908
1890,1890,"Tennessee, Madison",17,36.2561646,-86.7138861
1891,1891,"Tennessee, Marion",14,36.3286649,-87.43389959999998
1892,1892,"Tennessee, Marshall",4,35.4814932,-86.7711675
1893,1893,"Tennessee, Maury",20,35.62859920000001,-87.0736684
1894,1894,"Tennessee, McMinn",3,35.444223,-84.624875
1895,1895,"Tennessee, McNairy",3,35.1663375,-88.5766172
1896,1896,"Tennessee, Meigs",2,35.51017,-84.8109718
1897,1897,"Tennessee, Monroe",5,35.439723799999996,-84.239964
1898,1898,"Tennessee, Montgomery",41,36.480382399999996,-87.37862209999999
1899,1899,"Tennessee, Morgan",2,36.1372409,-84.629496
1900,1900,"Tennessee, Obion",2,36.25895670000001,-89.1917353
1901,1901,"Tennessee, Overton",2,36.33962920000001,-85.286641
1902,1902,"Tennessee, Perry",2,35.6337989,-87.8498777
1903,1903,"Tennessee, Polk",2,35.1269463,-84.53035240000001
1904,1904,"Tennessee, Putnam",81,36.13798720000001,-85.45537840000001
1905,1905,"Tennessee, Roane",3,35.84857,-84.52255219999998
1906,1906,"Tennessee, Robertson",51,36.4996336,-86.85191640000002
1907,1907,"Tennessee, Rutherford",127,35.855715999999994,-86.42092190000002
1908,1908,"Tennessee, Scott",3,36.4380433,-84.50955069999998
1909,1909,"Tennessee, Sequatchie",2,35.3594724,-85.401448
1910,1910,"Tennessee, Sevier",13,35.8047065,-83.5291901
1911,1911,"Tennessee, Shelby",640,35.1782557,-89.87397750000002
1912,1912,"Tennessee, Smith",3,35.8092329,-88.539775
1913,1913,"Tennessee, Sullivan",18,36.4966673,-82.28690300000002
1914,1914,"Tennessee, Sumner",283,36.4496718,-86.4685413
1915,1915,"Tennessee, Tipton",28,35.499348,-89.7487432
1916,1916,"Tennessee, Trousdale",7,36.3882376,-86.1332156
1917,1917,"Tennessee, Unicoi",1,36.1072175,-82.4440506
1918,1918,"Tennessee, Union",1,36.29796870000001,-83.8451468
1919,1919,"Tennessee, Unknown",80,40.41245410000001,-90.8368406
1920,1920,"Tennessee, Warren",1,35.688975299999996,-85.7796626
1921,1921,"Tennessee, Washington",20,36.2636501,-82.4911791
1922,1922,"Tennessee, Wayne",2,35.2499093,-87.80843730000002
1923,1923,"Tennessee, Weakley",1,35.2645241,-87.1886241
1924,1924,"Tennessee, White",2,35.92458970000001,-85.4630947
1925,1925,"Tennessee, Williamson",221,35.8772991,-86.89787079999998
1926,1926,"Tennessee, Wilson",71,36.1466658,-86.3119998
1927,1927,"Texas, Anderson",1,31.781924199999995,-95.6258199
1928,1928,"Texas, Angelina",8,31.254454499999998,-94.6181177
1929,1929,"Texas, Atascosa",2,28.855443400000002,-98.5316314
1930,1930,"Texas, Austin",4,30.2711286,-97.7436995
1931,1931,"Texas, Bastrop",10,30.090075300000002,-97.3127179
1932,1932,"Texas, Bell",51,31.008165899999998,-97.43144129999999
1933,1933,"Texas, Bexar",328,29.426398699999996,-98.5104781
1934,1934,"Texas, Blanco",1,30.241927399999998,-98.4004594
1935,1935,"Texas, Bowie",10,33.4198886,-94.4479626
1936,1936,"Texas, Brazoria",123,29.18161,-95.4993375
1937,1937,"Texas, Brazos",72,30.65215735,-96.38111441360184
1938,1938,"Texas, Brown",4,31.7525184,-98.99047220000001
1939,1939,"Texas, Burleson",1,30.4764878,-96.6353488
1940,1940,"Texas, Burnet",4,30.776393900000002,-98.17000159999999
1941,1941,"Texas, Caldwell",2,29.829897100000004,-97.59596409999999
1942,1942,"Texas, Calhoun",8,28.503157199999997,-96.6736551
1943,1943,"Texas, Cameron",55,3.8870067,11.5509966
1944,1944,"Texas, Camp",1,32.972312800000005,-94.9852858
1945,1945,"Texas, Cass",4,33.056085700000004,-94.35103659999999
1946,1946,"Texas, Castro",9,34.495253600000005,-102.2592314
1947,1947,"Texas, Chambers",11,29.7191125,-94.5412295
1948,1948,"Texas, Cherokee",5,31.8390826,-95.17918490000001
1949,1949,"Texas, Clay",1,33.6856157,-98.2123296
1950,1950,"Texas, Collin",227,33.160962899999994,-96.60609840000001
1951,1951,"Texas, Colorado",4,29.6099609,-96.5478826
1952,1952,"Texas, Comal",18,29.797970399999997,-98.2690787
1953,1953,"Texas, Comanche",1,31.913017100000005,-98.527388
1954,1954,"Texas, Coryell",2,31.3689333,-97.81840770000001
1955,1955,"Texas, Crane",2,31.448611800000002,-102.51635440000001
1956,1956,"Texas, Dallas",831,32.7762719,-96.7968559
1957,1957,"Texas, Dawson",3,32.7410762,-101.9576048
1958,1958,"Texas, DeWitt",6,29.0931328,-97.31584570000001
1959,1959,"Texas, Deaf Smith",3,34.9323974,-102.5983118
1960,1960,"Texas, Denton",273,33.1838787,-97.1413417
1961,1961,"Texas, Donley",5,34.9315007,-100.8145306
1962,1962,"Texas, Eastland",3,32.2978594,-98.8630896
1963,1963,"Texas, Ector",15,31.8941755,-102.5794339
1964,1964,"Texas, El Paso",78,31.7754152,-106.4646348
1965,1965,"Texas, Ellis",27,32.33478289999999,-96.7920233
1966,1966,"Texas, Erath",3,32.195485600000005,-98.2213499
1967,1967,"Texas, Falls",1,31.232094099999998,-96.9262126
